Hostname,Distro,CVE ID,Compliance ID,Type,Severity,Packages,Source Package,Package Version,Package License,CVSS,Fix Status,Vulnerability Tags,Description,Cause,Published,Services,Cluster,Vulnerability Link,Agentless
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2021-36221,411,image,medium,go,,1.13.8,,5.90,"fixed in 1.16.7, 1.15.15",,Go before 1.15.15 and 1.16.x before 1.16.7 has a race condition that can lead to a net/http/httputil ReverseProxy panic upon an ErrAbortHandler abort.,,2021-08-08 06:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2021-36221,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-24921,411,image,high,go,,1.13.8,,7.50,"fixed in 1.17.8, 1.16.15",,regexp.Compile in Go before 1.16.15 and 1.17.x before 1.17.8 allows stack exhaustion via a deeply nested expression.,,2022-03-05 20:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-24921,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-24675,411,image,high,go,,1.13.8,,7.50,"fixed in 1.18.1, 1.17.9",,encoding/pem in Go before 1.17.9 and 1.18.x before 1.18.1 has a Decode stack overflow via a large amount of PEM data.,,2022-04-20 10:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-24675,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2020-28366,411,image,high,go,,1.13.8,,7.50,"fixed in 1.15.5, 1.14.12",,Go before 1.14.12 and 1.15.x before 1.15.5 allows Code Injection.,,2020-11-18 17:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2020-28366,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-32189,411,image,high,go,,1.13.8,,7.50,"fixed in 1.18.5, 1.17.13",,"A too-short encoded message can cause a panic in Float.GobDecode and Rat GobDecode in math/big in Go before 1.17.13 and 1.18.5, potentially allowing a denial of service.",,2022-08-10 20:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-32189,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2020-14039,411,image,medium,go,,1.13.8,,5.30,"fixed in 1.14.5, 1.13.13",,"In Go before 1.13.13 and 1.14.x before 1.14.5, Certificate.Verify may lack a check on the VerifyOptions.KeyUsages EKU requirements (if VerifyOptions.Roots equals nil and the installation is on Windows). Thus, X.509 certificate verification is incomplete.",,2020-07-17 16:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2020-14039,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2021-41772,411,image,high,go,,1.13.8,,7.50,"fixed in 1.17.3, 1.16.10",,Go before 1.16.10 and 1.17.x before 1.17.3 allows an archive/zip Reader.Open panic via a crafted ZIP archive containing an invalid name or an empty filename field.,,2021-11-08 06:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2021-41772,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2021-34558,411,image,medium,go,,1.13.8,,6.50,"fixed in 1.16.6, 1.15.14",,"The crypto/tls package of Go through 1.16.5 does not properly assert that the type of public key in an X.509 certificate matches the expected type when doing a RSA based key exchange, allowing a malicious TLS server to cause a TLS client to panic.",,2021-07-15 14:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2021-34558,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2021-29923,411,image,high,go,,1.13.8,,7.50,fixed in 1.17,,"Go before 1.17 does not properly consider extraneous zero characters at the beginning of an IP address octet, which (in some situations) allows attackers to bypass access control that is based on IP addresses, because of unexpected octal interpretation. This affects net.ParseIP and net.ParseCIDR.",,2021-08-07 17:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2021-29923,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-41715,411,image,high,go,,1.13.8,,7.50,"fixed in 1.19.2, 1.18.7",,"Programs which compile regular expressions from untrusted sources may be vulnerable to memory exhaustion or denial of service. The parsed regexp representation is linear in the size of the input, but in some cases the constant factor can be as high as 40,000, making relatively small regexps consume much larger amounts of memory. After fix, each regexp being parsed is limited to a 256 MB memory footprint. Regular expressions whose representation would use more space than that are rejected. Normal use of regular expressions is unaffected.",,2022-10-14 15:16:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-41715,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2021-33198,411,image,high,go,,1.13.8,,7.50,"fixed in 1.16.5, 1.15.13",,"In Go before 1.15.13 and 1.16.x before 1.16.5, there can be a panic for a large exponent to the math/big.Rat SetString or UnmarshalText method.",,2021-08-02 19:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2021-33198,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-32190,411,image,high,go,,1.18.2,,7.50,fixed in 1.18.6,,"JoinPath and URL.JoinPath do not remove ../ path elements appended to a relative path. For example, JoinPath(\""https://go.dev\"", \""../go\"") returns the URL \""https://go.dev/../go\"", despite the JoinPath documentation stating that ../ path elements are removed from the result.",,2022-09-13 18:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-32190,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-32189,411,image,high,go,,1.18.2,,7.50,"fixed in 1.18.5, 1.17.13",,"A too-short encoded message can cause a panic in Float.GobDecode and Rat GobDecode in math/big in Go before 1.17.13 and 1.18.5, potentially allowing a denial of service.",,2022-08-10 20:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-32189,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-41715,411,image,high,go,,1.18.2,,7.50,"fixed in 1.19.2, 1.18.7",,"Programs which compile regular expressions from untrusted sources may be vulnerable to memory exhaustion or denial of service. The parsed regexp representation is linear in the size of the input, but in some cases the constant factor can be as high as 40,000, making relatively small regexps consume much larger amounts of memory. After fix, each regexp being parsed is limited to a 256 MB memory footprint. Regular expressions whose representation would use more space than that are rejected. Normal use of regular expressions is unaffected.",,2022-10-14 15:16:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-41715,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-2880,411,image,high,go,,1.18.2,,7.50,"fixed in 1.19.2, 1.18.7",,"Requests forwarded by ReverseProxy include the raw query parameters from the inbound request, including unparseable parameters rejected by net/http. This could permit query parameter smuggling when a Go proxy forwards a parameter with an unparseable value. After fix, ReverseProxy sanitizes the query parameters in the forwarded query when the outbound request\'s Form field is set after the ReverseProxy. Director function returns, indicating that the proxy has parsed the query parameters. Proxies which do not parse query parameters continue to forward the original query parameters unchanged.",,2022-10-14 15:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-2880,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-30632,411,image,high,go,,1.18.2,,7.50,"fixed in 1.18.4, 1.17.12",,Uncontrolled recursion in Glob in path/filepath before Go 1.17.12 and Go 1.18.4 allows an attacker to cause a panic due to stack exhaustion via a path containing a large number of path separators.,,2022-08-10 20:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-30632,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-28131,411,image,high,go,,1.18.2,,7.50,"fixed in 1.18.4, 1.17.12",,"In Decoder.Skip in encoding/xml in Go before 1.17.12 and 1.18.x before 1.18.4, stack exhaustion and a panic can occur via a deeply nested XML document.",,2022-08-10 20:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-28131,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-1962,411,image,medium,go,,1.18.2,,5.50,"fixed in 1.18.4, 1.17.12",,Uncontrolled recursion in the Parse functions in go/parser before Go 1.17.12 and Go 1.18.4 allow an attacker to cause a panic due to stack exhaustion via deeply nested types or declarations.,,2022-08-10 20:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-1962,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-2879,411,image,high,go,,1.18.2,,7.50,"fixed in 1.19.2, 1.18.7",,"Reader.Read does not set a limit on the maximum size of file headers. A maliciously crafted archive could cause Read to allocate unbounded amounts of memory, potentially causing resource exhaustion or panics. After fix, Reader.Read limits the maximum size of header blocks to 1 MiB.",,2022-10-14 15:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-2879,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-30635,411,image,high,go,,1.18.2,,7.50,"fixed in 1.18.4, 1.17.12",,Uncontrolled recursion in Decoder.Decode in encoding/gob before Go 1.17.12 and Go 1.18.4 allows an attacker to cause a panic due to stack exhaustion via a message which contains deeply nested structures.,,2022-08-10 20:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-30635,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-30580,411,image,high,go,,1.18.2,,7.80,"fixed in 1.18.3, 1.17.11",,"Code injection in Cmd.Start in os/exec before Go 1.17.11 and Go 1.18.3 allows execution of any binaries in the working directory named either \""..com\"" or \""..exe\"" by calling Cmd.Run, Cmd.Start, Cmd.Output, or Cmd.CombinedOutput when Cmd.Path is unset.",,2022-08-10 20:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-30580,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-30629,411,image,low,go,,1.18.2,,3.10,"fixed in 1.18.3, 1.17.11",,Non-random values for ticket_age_add in session tickets in crypto/tls before Go 1.17.11 and Go 1.18.3 allow an attacker that can observe TLS handshakes to correlate successive connections by comparing ticket ages during session resumption.,,2022-08-10 20:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-30629,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-32148,411,image,medium,go,,1.18.2,,6.50,"fixed in 1.18.4, 1.17.12",,"Improper exposure of client IP addresses in net/http before Go 1.17.12 and Go 1.18.4 can be triggered by calling httputil.ReverseProxy.ServeHTTP with a Request.Header map containing a nil value for the X-Forwarded-For header, which causes ReverseProxy to set the client IP as the value of the X-Forwarded-For header.",,2022-08-10 20:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-32148,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-30631,411,image,high,go,,1.18.2,,7.50,"fixed in 1.18.4, 1.17.12",,Uncontrolled recursion in Reader.Read in compress/gzip before Go 1.17.12 and Go 1.18.4 allows an attacker to cause a panic due to stack exhaustion via an archive containing a large number of concatenated 0-length compressed files.,,2022-08-10 20:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-30631,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-30630,411,image,high,go,,1.18.2,,7.50,"fixed in 1.18.4, 1.17.12",,Uncontrolled recursion in Glob in io/fs before Go 1.17.12 and Go 1.18.4 allows an attacker to cause a panic due to stack exhaustion via a path which contains a large number of path separators.,,2022-08-10 20:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-30630,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-41716,411,image,medium,go,,1.18.2,,5.40,"fixed in 1.19.3, 1.18.8",,"Due to unsanitized NUL values, attackers may be able to maliciously set environment variables on Windows. In syscall.StartProcess and os/exec.Cmd, invalid environment variable values containing NUL values are not properly checked for. A malicious environment variable value can exploit this behavior to set a value for a different environment variable. For example, the environment variable string \""A=B\\x00C=D\"" sets the variables \""A=B\"" and \""C=D\"".",,2022-11-02 16:15:00.000,,,https://pkg.go.dev/vuln/GO-2022-1095,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-41717,411,image,medium,go,,1.18.2,,5.30,"fixed in 1.19.4, 1.18.9",,"An attacker can cause excessive memory growth in a Go server accepting HTTP/2 requests. HTTP/2 server connections contain a cache of HTTP header keys sent by the client. While the total number of entries in this cache is capped, an attacker sending very large keys can cause the server to allocate approximately 64 MiB per open connection.",,2022-12-08 20:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-41717,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-30633,411,image,high,go,,1.18.2,,7.50,"fixed in 1.18.4, 1.17.12",,Uncontrolled recursion in Unmarshal in encoding/xml before Go 1.17.12 and Go 1.18.4 allows an attacker to cause a panic due to stack exhaustion via unmarshalling an XML document into a Go struct which has a nested field that uses the \'any\' field tag.,,2022-08-10 20:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-30633,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-1705,411,image,medium,go,,1.18.2,,6.50,"fixed in 1.18.4, 1.17.12",,Acceptance of some invalid Transfer-Encoding headers in the HTTP/1 client in net/http before Go 1.17.12 and Go 1.18.4 allows HTTP request smuggling if combined with an intermediate server that also improperly fails to reject the header as invalid.,,2022-08-10 20:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-1705,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-27664,411,image,high,go,,1.18.2,,7.50,"fixed in 1.19.1, 1.18.6",,"In net/http in Go before 1.18.6 and 1.19.x before 1.19.1, attackers can cause a denial of service because an HTTP/2 connection can hang during closing if shutdown were preempted by a fatal error.",,2022-09-06 18:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-27664,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-41716,411,image,medium,go,,1.18.7,,5.40,"fixed in 1.19.3, 1.18.8",,"Due to unsanitized NUL values, attackers may be able to maliciously set environment variables on Windows. In syscall.StartProcess and os/exec.Cmd, invalid environment variable values containing NUL values are not properly checked for. A malicious environment variable value can exploit this behavior to set a value for a different environment variable. For example, the environment variable string \""A=B\\x00C=D\"" sets the variables \""A=B\"" and \""C=D\"".",,2022-11-02 16:15:00.000,,,https://pkg.go.dev/vuln/GO-2022-1095,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-41717,411,image,medium,go,,1.18.7,,5.30,"fixed in 1.19.4, 1.18.9",,"An attacker can cause excessive memory growth in a Go server accepting HTTP/2 requests. HTTP/2 server connections contain a cache of HTTP header keys sent by the client. While the total number of entries in this cache is capped, an attacker sending very large keys can cause the server to allocate approximately 64 MiB per open connection.",,2022-12-08 20:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-41717,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-32189,411,image,high,go,,1.18.3,,7.50,"fixed in 1.18.5, 1.17.13",,"A too-short encoded message can cause a panic in Float.GobDecode and Rat GobDecode in math/big in Go before 1.17.13 and 1.18.5, potentially allowing a denial of service.",,2022-08-10 20:15:00.000,,,https://nvd.nist.gov/vuln/detail/CVE-2022-32189,false
